call_id,customer_id,call_date,contact,complaint,agent,duration,escalated,referred,stat_0,stat_1,stat_2,stat_3,stat_4,stat_5,stat_6,stat_7,stat_8,stat_9,stat_10,stat_11,stat_12,stat_13,stat_14,stat_15,stat_16,stat_17,stat_18,stat_19,stat_20,stat_21,stat_22,stat_23,stat_24,stat_25,stat_26,stat_27,stat_28,stat_29,stat_30,stat_31,stat_32,stat_33,stat_34,stat_35,stat_36,stat_37,stat_38,stat_39
1171581,CU_1018322,10-24-2018 18:47:20,E-mail,I have been mis-sold this product,Erika ,09:57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6185092,CU_8126717,10-24-2018 18:47:24,Phone Call,Fund Performance - Non Cash Funds,Naomi ,09:57,0,0,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,
2515079,CU_3201789,10-24-2018 18:47:59,Phone Call,Payment Failure/Incorrect Payment,Zara ,09:57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9756809,CU_3214918,10-24-2018 18:48:15,Phone Call,You never answered my question,Amalia,09:57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006601,CU_6401102,10-24-2018 18:48:35,Phone Call,No reply to customer contact,Darcie ,09:57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9068685,CU_1922814,10-24-2018 18:48:38,E-mail,Unhappy with delay,Corrine,09:57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4743309,CU_2619463,10-24-2018 18:48:40,Phone Call,You are not easy to deal with,Zara ,09:57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171606,CU_1217161,10-24-2018 18:48:43,Phone Call,You provided me with incorrect information,Jewell,09:57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170467,CU_3693586,10-24-2018 18:48:46,Letter & Phone Call,You provided me with incorrect information,Nikki,09:57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1695918,CU_5902482,10-24-2018 18:48:56,Phone Call,You took too long,Ora,09:57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
1368244,CU_3358969,10-24-2018 18:49:13,Phone Call,You are not easy to deal with,Caoimhe ,09:57,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8741054,CU_2031614,10-24-2018 18:50:36,E-mail,Payment Failure/Incorrect Payment,Alishba ,09:58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4874434,CU_3953531,10-24-2018 18:51:05,E-mail,Unsuitable advice,Darcey ,09:58,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5791944,CU_5474124,10-24-2018 18:52:15,Letter,FA advice queried,Nikki,09:58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9461961,CU_8456645,10-24-2018 18:52:38,Phone Call,I have been mis-sold this product,Zara ,09:58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8642775,CU_2638292,10-24-2018 18:52:41,Visit,Unhappy with delay,Gladys,09:58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,
5365976,CU_8640533,10-24-2018 18:53:00,Letter,You are not easy to deal with,Carol,09:58,0,0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3203288,CU_4402689,10-24-2018 18:53:25,Phone Call,I have been mis-sold this product,Carol,09:58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4546781,CU_4870105,10-24-2018 18:53:37,Phone Call,Policy amendments not carried out,Tania,09:58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8773856,CU_1335865,10-24-2018 18:54:02,Phone Call,Payment Failure/Incorrect Payment,Melody ,09:58,0,0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1171681,CU_8456645,10-24-2018 18:54:17,E-mail,You did not keep me updated,Darcie ,09:58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4907235,CU_5244109,10-24-2018 18:54:34,Questionnaire,You took too long,Gladys,09:58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4972775,CU_3181929,10-24-2018 18:54:34,E-mail,Payment Failure/Incorrect Payment,Lola-Rose ,09:59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7856370,CU_3823673,10-24-2018 18:55:10,Internet,You provided me with incorrect information,Nikki,09:59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5398774,CU_8515098,10-24-2018 18:55:41,E-mail,You took too long,Maryanne,09:59,0,0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
1532154,CU_6542387,10-24-2018 18:55:48,Phone Call,I have been mis-sold this product,Melody ,09:59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777343,CU_7532656,10-24-2018 18:55:55,Letter,I have been mis-sold this product,Amalia,09:59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9003265,CU_1486843,10-24-2018 18:56:01,Phone Call,You provided me with incorrect information,Leona ,10:00,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9658631,CU_1831543,10-24-2018 18:56:05,Phone Call,You took too long,Corrine,10:00,0,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8741128,CU_2559439,10-24-2018 18:56:17,Phone Call,You provided me with incorrect information,Gladys,10:00,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7758087,CU_8929879,10-24-2018 18:56:19,E-mail,You are not easy to deal with,Minnie ,10:01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
3301644,CU_4373012,10-24-2018 18:56:24,Phone Call,Payment Failure/Incorrect Payment,Elinor,10:01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5169421,CU_5324122,10-24-2018 18:57:24,Letter,Unsuitable advice,Alishba ,10:02,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9494797,CU_3290779,10-24-2018 18:57:44,Phone Call,Payment Failure/Incorrect Payment,Maryanne,10:02,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6906126,CU_9813432,10-24-2018 18:57:55,Internet,You never answered my question,Nikki,10:02,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9658640,CU_7147770,10-24-2018 18:58:14,MyPortal,Payment Failure/Incorrect Payment,Ora,10:02,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9134355,CU_6226742,10-24-2018 18:58:16,Phone Call,FA advice queried,Erika ,10:03,0,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5333268,CU_5902482,10-24-2018 18:58:27,Questionnaire,Unhappy with delay,Minnie ,10:03,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807831,CU_5612750,10-24-2018 18:58:37,Phone Call,You provided me with incorrect information,Zara ,10:03,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3596575,CU_4419029,10-24-2018 18:59:23,Account manager,All points not addressed,Valerie,10:03,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
3727647,CU_5135237,10-24-2018 18:59:27,Questionnaire,You have asked for too much information,Leona ,10:03,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5693729,CU_1480892,10-24-2018 18:59:53,Phone Call,Payment Failure/Incorrect Payment,Melody ,10:03,0,0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
3924260,CU_1865945,10-24-2018 19:00:42,Phone Call,You provided me with incorrect information,Bronwyn ,10:03,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4088104,CU_8749864,10-24-2018 19:00:43,Phone Call,You provided me with incorrect information,Minnie ,10:03,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
8216873,CU_5986233,10-24-2018 19:01:15,Phone Call,You provided me with incorrect information,Nikki,10:04,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7561515,CU_5902482,10-24-2018 19:02:26,Phone Call,The performance of my product was poor,Maribel,10:04,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
9494828,CU_5426281,10-24-2018 19:03:05,MyPortal,Unsuitable advice,Valerie,10:04,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8380720,CU_2525714,10-24-2018 19:03:31,MyPortal,The performance of my product was poor,Carol,10:04,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056496,CU_8834531,10-24-2018 19:04:19,Letter & Phone Call,I have been mis-sold this product,Zoe ,10:04,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4153654,CU_5485938,10-24-2018 19:04:38,E-mail & Phone Call,Unsuitable advice,Jewell,10:04,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
6971707,CU_2062867,10-24-2018 19:05:37,Phone Call,You took too long,Millie,10:05,0,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,
3006786,CU_8392636,10-24-2018 19:05:51,Phone Call,You are not easy to deal with,Gladys,10:05,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
8610115,CU_2047146,10-24-2018 19:06:01,Phone Call,The performance of my product was poor,Minnie ,10:05,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401156,CU_2934728,10-24-2018 19:06:05,Phone Call,Unhappy with delay,Krystal,10:05,0,0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5005645,CU_6687145,10-24-2018 19:06:36,Letter,Payment Failure/Incorrect Payment,Krystal,10:06,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9560402,CU_5902482,10-24-2018 19:07:04,Phone Call,You took too long,Zara ,10:06,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5267795,CU_8747527,10-24-2018 19:07:19,Phone Call,You did not explain the terms & conditions,Leona ,10:06,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
3727701,CU_1865945,10-24-2018 19:07:52,E-mail,Payment Failure/Incorrect Payment,Melody ,10:06,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7332184,CU_5493910,10-24-2018 19:08:21,Phone Call,I have been mis-sold this product,Gladys,10:06,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630554,CU_4423902,10-24-2018 19:08:26,Questionnaire,You took too long,Darcie ,10:06,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3826011,CU_3635703,10-24-2018 19:08:39,Phone Call,Payment Failure/Incorrect Payment,Gladys,10:06,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4088156,CU_5324122,10-24-2018 19:08:43,Questionnaire,You are not easy to deal with,Zoe ,10:07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2613603,CU_3224415,10-24-2018 19:09:07,E-mail,Unsuitable advice,Antoinette,10:07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8970596,CU_8032682,10-24-2018 19:09:32,E-mail,You provided me with incorrect information,Ofelia,10:08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694953,CU_5120322,10-24-2018 19:09:33,Visit,I have been mis-sold this product,Gladys,10:08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8216941,CU_1540477,10-24-2018 19:09:52,Phone Call,Payment Failure/Incorrect Payment,Debora,10:08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
6840691,CU_4162567,10-24-2018 19:09:53,Phone Call,Payment Failure/Incorrect Payment,Amalia,10:09,0,0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
5628278,CU_3241425,10-24-2018 19:09:55,Phone Call,Unhappy with delay,Elisabeth ,10:09,0,0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3629433,CU_1108783,10-24-2018 19:10:03,Phone Call,Incorrect information given,Melody ,10:09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3727740,CU_6490098,10-24-2018 19:10:30,Phone Call,You took too long,Maribel,10:09,0,1,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
6283645,CU_4373012,10-24-2018 19:10:47,Phone Call,You did not keep me updated,Zara ,10:09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8315261,CU_8974612,10-24-2018 19:10:51,E-mail,You took too long,Gladys,10:10,0,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2449791,CU_3635703,10-24-2018 19:12:16,Internet,The performance of my product was poor,Minnie ,10:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6349183,CU_9745282,10-24-2018 19:13:03,Phone Call,You are not easy to deal with,Amalia,10:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4514179,CU_2619463,10-24-2018 19:13:53,Phone Call,Unhappy with delay,Macey ,10:10,0,0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8937861,CU_6438531,10-24-2018 19:14:31,Phone Call,You are not easy to deal with,Alishba ,10:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3137925,CU_4590938,10-24-2018 19:14:50,MyPortal,You have asked for too much information,Amie ,10:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4415877,CU_2418646,10-24-2018 19:15:12,Phone Call,Unhappy with delay,Maryanne,10:11,0,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
7168392,CU_9176592,10-24-2018 19:15:20,Phone Call,Product - Contract terms and conditions,Ofelia,10:11,0,0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,
1827219,CU_8962428,10-24-2018 19:15:27,Phone Call,Requested documentation not issued,Valerie,10:11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5824918,CU_5762435,10-24-2018 19:15:40,E-mail,You took too long,Macey ,10:11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7791001,CU_4452746,10-24-2018 19:15:45,Visit,Unsuitable advice,Krystal,10:11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
3039643,CU_8634812,10-24-2018 19:15:46,Phone Call,You did not explain the terms & conditions,Ofelia,10:11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
3006876,CU_4998039,10-24-2018 19:16:09,Phone Call,Policy amendments not carried out,Alishba ,10:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9658780,CU_5135237,10-24-2018 19:16:20,E-mail,You are not easy to deal with,Naomi ,10:12,0,0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7266717,CU_3214918,10-24-2018 19:16:47,MyPortal,I have been mis-sold this product,Nikki,10:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4219292,CU_2725233,10-24-2018 19:17:05,Phone Call,You are not easy to deal with,Debora,10:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089377,CU_1804130,10-24-2018 19:17:11,Phone Call,You did not understand my needs,Erika ,10:12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5366181,CU_2769894,10-24-2018 19:17:44,E-mail,You took too long,Nikki,10:12,0,0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6709670,CU_6438531,10-24-2018 19:17:54,E-mail,I have been mis-sold this product,Maribel,10:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728935,CU_1137559,10-24-2018 19:18:04,Letter,Unhappy with delay,Alishba ,10:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6513066,CU_9279056,10-24-2018 19:19:04,Phone Call,I have been mis-sold this product,Minerva,10:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9658797,CU_2123967,10-24-2018 19:19:17,Letter,FA advice queried,Minnie ,10:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
4219310,CU_4423902,10-24-2018 19:19:49,Phone Call,You took too long,Maribel,10:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8741295,CU_5207207,10-24-2018 19:20:19,Phone Call,You provided me with incorrect information,Krystal,10:13,0,0,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5169594,CU_1217161,10-24-2018 19:20:52,MyPortal,You provided me with incorrect information,Elissa ,10:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7659963,CU_6008531,10-24-2018 19:20:54,Phone Call,You are not easy to deal with,Macey ,10:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7168446,CU_6003532,10-24-2018 19:21:48,E-mail,You never answered my question,Carol,10:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9298369,CU_2611328,10-24-2018 19:21:49,Phone Call,Unsuitable advice,Alishba ,10:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
5202371,CU_2648527,10-24-2018 19:21:54,Phone Call,You are not easy to deal with,Zara ,10:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8380871,CU_8487082,10-24-2018 19:22:12,Phone Call,Payment not generated/received by customer,Nikki,10:14,0,0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4186571,CU_7852994,10-24-2018 19:22:19,Questionnaire,You are not easy to deal with,Corrine,10:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7791052,CU_5493910,10-24-2018 19:22:23,Letter,Requested documentation not issued,Elissa ,10:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5693909,CU_9279056,10-24-2018 19:22:41,Phone Call,Unhappy with delay,Minerva,10:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5366234,CU_2047146,10-24-2018 19:22:45,Phone Call,I have been mis-sold this product,Darcie ,10:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4743643,CU_1195163,10-24-2018 19:22:55,Letter,You did not keep me updated,Minnie ,10:15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9560540,CU_4642240,10-24-2018 19:24:08,Phone Call,Payment not generated/received by customer,Maribel,10:16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9462241,CU_9162697,10-24-2018 19:24:47,MyPortal,I have been mis-sold this product,Minerva,10:16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
2843111,CU_1381545,10-24-2018 19:25:01,Phone Call,You took too long,Ofelia,10:16,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155003,CU_5244109,10-24-2018 19:25:48,Phone Call,You did not understand my needs,Darcie ,10:16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7365115,CU_1726102,10-24-2018 19:25:56,Phone Call,You are not easy to deal with,Minerva,10:16,0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,
3990014,CU_9939354,10-24-2018 19:26:25,E-mail,You are not easy to deal with,Maribel,10:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3269119,CU_4207409,10-24-2018 19:26:39,E-mail,Unsuitable advice,Minnie ,10:17,0,0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8217087,CU_1922814,10-24-2018 19:27:02,Letter,You are not easy to deal with,Carol,10:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6447615,CU_3823673,10-24-2018 19:27:43,E-mail,Unsuitable advice,Naomi ,10:18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9921033,CU_4138876,10-24-2018 19:28:30,Phone Call,Unhappy with delay,Tania,10:18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432970,CU_5902482,10-24-2018 19:28:37,Letter,You are not easy to deal with,Alishba ,10:18,0,0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
5104137,CU_7138513,10-24-2018 19:29:13,Phone Call,You are not easy to deal with,Nikki,10:18,0,0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
6513162,CU_9028121,10-24-2018 19:29:19,Third Party Call,I have been mis-sold this product,Millie,10:18,0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
8905239,CU_7124690,10-24-2018 19:29:42,Questionnaire,You took too long,Minerva,10:18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
5366296,CU_4707217,10-24-2018 19:30:35,Internet,You took too long,Maryanne,10:18,0,0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
7365144,CU_3313534,10-24-2018 19:31:29,Questionnaire,Payment Failure/Incorrect Payment,Leona ,10:19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106458,CU_8126717,10-24-2018 19:31:32,Phone Call,You provided me with incorrect information,Alishba ,10:19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2417178,CU_8126717,10-24-2018 19:31:49,Phone Call,The performance of my product was poor,Macey ,10:19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9527840,CU_4447772,10-24-2018 19:31:50,Phone Call,Payment Failure/Incorrect Payment,Minnie ,10:19,0,0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956129,CU_6688783,10-24-2018 19:32:00,Phone Call,You are not easy to deal with,Nikki,10:19,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4186658,CU_9279056,10-24-2018 19:32:21,Phone Call,Payment Failure/Incorrect Payment,Ora,10:19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1434148,CU_7763408,10-24-2018 19:32:44,Questionnaire,Payment not generated/received by customer,Ofelia,10:20,0,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
1401383,CU_7852994,10-24-2018 19:35:01,Phone Call,You took too long,Alishba ,10:20,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
1827379,CU_4430269,10-24-2018 19:35:28,MyPortal,You did not keep me updated,Maribel,10:20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220608,CU_9599669,10-24-2018 19:36:03,E-mail,You are not easy to deal with,Nikki,10:20,0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
9724481,CU_2123967,10-24-2018 19:36:04,Phone Call,You are not easy to deal with,Elissa ,10:20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9527874,CU_8301659,10-24-2018 19:36:11,Phone Call,You provided me with incorrect information,Ora,10:20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958468,CU_4453785,10-24-2018 19:36:40,Phone Call,My details are not accurate,Melody ,10:21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449991,CU_4311408,10-24-2018 19:36:49,Letter,You never answered my question,Bronwyn ,10:21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4612680,CU_5921731,10-24-2018 19:37:14,Phone Call,I have been mis-sold this product,Macey ,10:21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9364041,CU_7852994,10-24-2018 19:38:56,MyPortal,FA advice queried,Ora,10:21,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4121159,CU_6838758,10-24-2018 19:39:21,Phone Call,Unhappy with delay,Krystal,10:21,0,1,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024013,CU_4447772,10-24-2018 19:40:31,Phone Call,I have been mis-sold this product,Leona ,10:22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4907605,CU_5135237,10-24-2018 19:40:46,Internet,You provided me with incorrect information,Jewell,10:22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
1958487,CU_5845351,10-24-2018 19:41:01,Phone Call,Unsuitable advice,Melody ,10:22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6808153,CU_4920918,10-24-2018 19:41:37,Letter,You provided me with incorrect information,Bronwyn ,10:22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,
4285019,CU_5474124,10-24-2018 19:42:17,Phone Call,Payment Failure/Incorrect Payment,Minnie ,10:22,0,0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155099,CU_4843206,10-24-2018 19:43:39,Fax,FA advice queried,Nikki,10:22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434207,CU_8749864,10-24-2018 19:45:06,Phone Call,You took too long,Debora,10:22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
